date,store_id,category,weather,promotion,special_event,dominant_age_group,num_customers,total_sales,online_sales,in_store_sales,avg_transaction,return_rate
2023-01-05,store_9,Beauty,Sunny,Flash Sale,False,45-54,84.0,1227.87,585.7,642.17,14.62,0.0528
2023-01-05,store_10,Electronics,Sunny,Discount,False,25-34,95.0,921.41,232.28,689.13,9.7,0.0747
2023-01-05,store_10,Clothing,Sunny,Flash Sale,,35-44,112.0,977.91,294.77,683.14,,0.082
2023-01-05,store_10,Groceries,Cloudy,Seasonal,False,18-24,87.0,1294.49,571.9,722.59,,0.0538
2023-01-05,store_10,Home Goods,Cloudy,Seasonal,False,35-44,90.0,1022.04,861.07,160.98,11.36,0.0273
2023-01-05,store_10,Beauty,Snowy,Seasonal,True,18-24,106.0,1352.17,443.93,908.25,,0.0904
2023-01-06,store_1,Electronics,Rainy,BOGO,False,18-24,89.0,,61.4,1326.12,15.59,0.0352
2023-01-06,store_1,Clothing,Snowy,,False,18-24,78.0,820.07,184.58,635.49,,0.0045
2023-01-06,store_1,Groceries,Snowy,Discount,False,18-24,71.0,658.09,295.16,362.93,9.27,0.051
2023-01-06,store_1,Home Goods,,BOGO,False,35-44,107.0,1434.29,238.99,1195.3,13.4,0.0565
2023-01-06,store_1,Beauty,Cloudy,BOGO,False,25-34,85.0,1010.68,362.28,648.4,11.89,0.0133
2023-01-06,store_2,Electronics,Windy,Flash Sale,False,25-34,106.0,812.09,98.09,714.0,7.66,0.0501
2023-01-06,store_2,Clothing,Rainy,Discount,False,45-54,80.0,969.04,542.25,426.8,12.11,0.0483
2023-01-06,store_2,Groceries,Windy,Discount,False,55+,79.0,1258.04,445.54,812.5,,0.0357
2023-01-06,store_2,Home Goods,Rainy,Discount,False,35-44,72.0,,463.57,562.64,14.25,0.0666
2023-01-06,store_2,Beauty,Snowy,BOGO,False,45-54,69.0,1106.92,114.64,992.28,16.04,0.0626
2023-01-06,store_3,Electronics,Cloudy,Seasonal,False,45-54,,1042.58,212.75,829.83,13.9,0.0403
2023-01-06,store_3,Clothing,Cloudy,Seasonal,False,45-54,110.0,771.67,493.86,277.81,7.02,0.0738
2023-01-06,store_3,Groceries,Cloudy,Flash Sale,,25-34,82.0,1199.03,542.6,656.43,14.62,0.0507
2023-01-06,store_3,Home Goods,Snowy,Flash Sale,False,45-54,73.0,670.19,386.8,283.39,9.18,0.0339
2023-01-06,store_3,Beauty,Windy,BOGO,False,35-44,84.0,1475.38,655.06,820.32,17.56,0.0235
2023-01-06,store_4,Electronics,Sunny,Flash Sale,False,55+,96.0,1257.39,566.92,,13.1,0.0404
2023-01-06,store_4,Clothing,Sunny,Seasonal,False,35-44,111.0,1518.32,947.65,570.67,13.68,0.0167
2023-01-06,store_4,Groceries,Rainy,Seasonal,False,25-34,73.0,849.2,368.78,480.42,11.63,0.027
2023-01-06,store_4,Home Goods,Rainy,Seasonal,False,25-34,89.0,1216.47,230.41,986.06,13.67,0.0657
2023-01-06,store_4,Beauty,Sunny,,False,45-54,82.0,634.82,181.27,453.55,7.74,0.0605
2023-01-06,store_5,Electronics,Sunny,Seasonal,False,25-34,93.0,1319.08,536.71,782.37,14.18,0.0423
2023-01-06,store_5,Clothing,Sunny,BOGO,False,45-54,98.0,1804.99,767.15,1037.85,18.42,0.0717
2023-01-06,store_5,Groceries,Rainy,Discount,False,55+,76.0,991.15,478.52,512.63,13.04,0.0688
2023-01-06,store_5,Home Goods,Cloudy,Seasonal,False,35-44,96.0,1218.11,421.13,796.98,12.69,0.0488
2023-01-06,store_5,Beauty,Rainy,BOGO,False,45-54,104.0,1406.88,429.99,976.88,13.53,0.0508
2023-01-06,store_6,Electronics,Cloudy,BOGO,False,45-54,101.0,1014.55,124.58,889.98,10.05,0.0277
2023-01-06,store_6,Clothing,Sunny,Discount,False,25-34,102.0,1479.68,522.86,956.82,14.51,0.0372
2023-01-06,store_6,Groceries,Snowy,Seasonal,False,45-54,69.0,1091.87,787.98,303.88,15.82,0.0359
2023-01-06,store_6,Home Goods,Sunny,BOGO,False,45-54,95.0,1885.19,251.88,1633.31,19.84,0.0729
2023-01-06,store_6,Beauty,Cloudy,BOGO,False,35-44,83.0,1177.47,510.87,666.6,14.19,0.0234
2023-01-06,store_7,Electronics,Sunny,Discount,False,55+,104.0,1010.66,322.92,687.74,9.72,0.0168
2023-01-06,store_7,Clothing,Windy,BOGO,False,25-34,70.0,1358.97,311.9,1047.07,19.41,0.0483
2023-01-06,store_7,Groceries,Sunny,Flash Sale,False,35-44,92.0,1627.83,117.31,1510.52,17.69,0.0703
2023-01-06,store_7,Home Goods,Snowy,,False,18-24,73.0,712.47,606.4,106.07,9.76,0.0327
2023-01-06,store_7,Beauty,Cloudy,Flash Sale,False,25-34,112.0,1191.34,288.66,902.67,10.64,0.0584
2023-01-06,store_8,Electronics,Windy,Discount,False,35-44,83.0,752.7,447.14,305.56,9.07,0.0503
2023-01-06,store_8,Clothing,Windy,Flash Sale,False,25-34,71.0,1212.11,463.38,748.72,17.07,0.0614
2023-01-06,store_8,Groceries,Snowy,,False,55+,74.0,969.89,440.3,529.59,13.11,0.0582
2023-01-06,store_8,Home Goods,Snowy,BOGO,True,35-44,111.0,1784.76,798.47,986.28,16.08,0.0842
2023-01-06,store_8,Beauty,Rainy,,False,25-34,77.0,660.01,475.55,184.45,8.57,0.0721
2023-01-06,store_9,Electronics,Cloudy,,False,35-44,88.0,1073.21,663.54,409.68,12.2,0.0537
2023-01-06,store_9,Clothing,Windy,BOGO,False,35-44,85.0,1052.43,555.81,496.62,12.38,0.055
2023-01-06,store_9,Groceries,Rainy,,False,45-54,72.0,986.51,380.36,606.15,13.7,0.0292
2023-01-06,store_9,Home Goods,Sunny,Discount,False,55+,91.0,989.47,405.49,583.98,10.87,0.0071
2023-01-06,store_9,Beauty,Sunny,,False,25-34,114.0,1056.02,535.37,520.65,9.26,0.0227
2023-01-06,store_10,Electronics,Rainy,Seasonal,False,55+,81.0,1118.5,524.76,593.73,13.81,0.0584
2023-01-06,store_10,Clothing,Rainy,Seasonal,False,25-34,83.0,1100.75,,948.45,13.26,0.0607
2023-01-06,store_10,Groceries,Cloudy,Discount,False,55+,80.0,1326.42,656.0,670.42,16.58,0.0444
2023-01-06,store_10,Home Goods,Sunny,BOGO,False,25-34,101.0,1316.64,454.04,862.6,13.04,0.0381
2023-01-06,store_10,Beauty,Rainy,Seasonal,False,25-34,79.0,642.97,361.59,281.38,8.14,0.0717
2023-01-07,store_1,Electronics,Sunny,,False,35-44,132.0,1054.24,398.13,656.11,7.99,0.0321
2023-01-07,store_1,Clothing,Rainy,Seasonal,False,25-34,94.0,985.75,852.13,133.61,10.49,0.049
2023-01-07,store_1,Groceries,Cloudy,,False,45-54,129.0,1375.41,857.3,518.11,10.66,0.0489
2023-01-07,store_1,Home Goods,Windy,,False,45-54,110.0,1552.96,572.26,980.7,14.12,0.0409
2023-01-07,store_1,Beauty,Snowy,BOGO,False,18-24,121.0,1392.02,652.75,739.27,,0.0379
2023-01-07,store_2,Electronics,Snowy,Seasonal,False,55+,95.0,1471.08,430.62,1040.46,15.49,0.0262
2023-01-07,store_2,Clothing,Sunny,Seasonal,False,18-24,136.0,2065.0,326.2,1738.8,15.18,0.063
2023-01-07,store_2,Groceries,Sunny,Flash Sale,False,45-54,138.0,2130.76,506.68,1624.08,15.44,0.0658
2023-01-07,store_2,Home Goods,Sunny,Flash Sale,False,45-54,114.0,2094.22,817.61,1276.61,18.37,0.0559
2023-01-07,store_2,Beauty,Sunny,,False,25-34,146.0,1608.86,1115.75,493.1,11.02,0.058
2023-01-07,store_3,Electronics,Sunny,Discount,False,55+,117.0,1286.21,651.19,635.02,10.99,0.0503
2023-01-07,store_3,Clothing,Windy,BOGO,False,55+,123.0,1392.11,171.2,1220.9,11.32,0.0671
2023-01-07,store_3,Groceries,Windy,BOGO,False,55+,100.0,1163.25,100.73,1062.53,11.63,0.0593
2023-01-07,store_3,Home Goods,Snowy,,False,18-24,101.0,1074.34,580.21,494.13,10.64,0.0392
2023-01-07,store_3,Beauty,Windy,Discount,False,25-34,105.0,1457.99,855.72,602.26,13.89,0.0434
2023-01-07,store_4,Electronics,Snowy,BOGO,False,45-54,75.0,1570.82,355.24,1215.58,20.94,0.0622
2023-01-07,store_4,Clothing,Snowy,,False,35-44,87.0,1094.7,498.67,596.03,12.58,0.0624
2023-01-07,store_4,Groceries,Cloudy,BOGO,False,45-54,132.0,2369.99,402.68,1967.31,17.95,0.0505
2023-01-07,store_4,Home Goods,Sunny,,False,18-24,151.0,1347.06,42.22,1304.84,8.92,0.0574
2023-01-07,store_4,Beauty,Snowy,,False,35-44,96.0,1166.7,114.21,1052.49,12.15,0.0399
2023-01-07,store_5,Electronics,Rainy,Seasonal,False,55+,111.0,1875.63,926.62,949.0,16.9,0.0352
2023-01-07,store_5,Clothing,Windy,BOGO,False,45-54,110.0,1682.34,866.44,815.9,15.29,0.0568
2023-01-07,store_5,Groceries,Cloudy,Flash Sale,False,18-24,117.0,1489.4,246.23,1243.17,12.73,0.0548
2023-01-07,store_5,Home Goods,Cloudy,Seasonal,False,18-24,112.0,1718.96,937.42,781.54,15.35,0.041
2023-01-07,store_5,Beauty,Windy,Seasonal,False,45-54,100.0,1134.32,267.48,866.84,11.34,0.0679
2023-01-07,store_6,Electronics,Rainy,,False,,117.0,1065.22,495.96,569.26,9.1,0.0461
2023-01-07,store_6,Clothing,Cloudy,,False,55+,108.0,1065.32,692.09,373.23,9.86,0.0449
2023-01-07,store_6,Groceries,Rainy,Flash Sale,False,55+,100.0,1144.57,511.54,633.03,11.45,0.043
2023-01-07,store_6,Home Goods,Windy,Seasonal,True,35-44,146.0,2319.5,290.69,2028.81,15.89,0.0494
2023-01-07,store_6,Beauty,Sunny,Discount,False,35-44,131.0,1840.02,1271.96,568.06,14.05,0.0299
2023-01-07,store_7,Electronics,Cloudy,BOGO,True,25-34,138.0,2892.32,594.42,2297.89,20.96,0.0848
2023-01-07,store_7,Clothing,Windy,Flash Sale,False,18-24,,1529.07,953.94,575.13,14.7,0.0669
2023-01-07,store_7,Groceries,Sunny,Seasonal,False,45-54,123.0,2050.04,563.12,1486.91,,0.0159
2023-01-07,store_7,Home Goods,Snowy,BOGO,False,35-44,115.0,1569.64,1143.71,425.93,13.65,0.0825
2023-01-07,store_7,Beauty,Cloudy,Seasonal,False,18-24,102.0,1825.13,344.01,1481.12,17.89,0.0382
2023-01-07,store_8,Electronics,Rainy,Discount,False,18-24,107.0,1357.95,381.32,976.62,12.69,0.0397
2023-01-07,store_8,Clothing,Sunny,BOGO,False,45-54,135.0,1687.47,489.66,1197.81,12.5,0.0582
2023-01-07,store_8,Groceries,Snowy,Seasonal,False,35-44,101.0,1152.6,611.43,541.16,11.41,0.0383
2023-01-07,store_8,Home Goods,Rainy,Seasonal,False,45-54,96.0,1057.91,59.41,998.5,11.02,0.0052
2023-01-07,store_8,Beauty,Sunny,BOGO,False,55+,138.0,,,902.13,9.92,0.0577
2023-01-07,store_9,Electronics,Snowy,Seasonal,False,18-24,91.0,1971.08,1142.44,828.64,21.66,0.044
2023-01-07,store_9,Clothing,Rainy,Flash Sale,False,18-24,102.0,1569.4,354.93,1214.47,15.39,0.0565
2023-01-07,store_9,Groceries,Sunny,Discount,False,25-34,124.0,2524.49,,1402.98,20.36,0.0528
2023-01-07,store_9,Home Goods,Rainy,BOGO,False,18-24,97.0,1677.01,1195.37,481.63,17.29,0.0266
2023-01-07,store_9,Beauty,Sunny,Flash Sale,False,25-34,163.0,1975.28,721.9,1253.38,12.12,0.0708
2023-01-07,store_10,Electronics,Rainy,Flash Sale,False,25-34,94.0,1013.13,431.37,581.75,10.78,0.0281
2023-01-07,store_10,Clothing,Windy,Seasonal,False,35-44,110.0,594.67,302.47,292.2,5.41,0.0663
2023-01-07,store_10,Groceries,Sunny,Flash Sale,False,18-24,124.0,1681.42,1050.91,630.51,13.56,0.0446
2023-01-07,store_10,Home Goods,Snowy,,False,18-24,88.0,,605.58,245.14,,0.0843
2023-01-07,store_10,Beauty,Cloudy,Seasonal,False,45-54,100.0,1120.98,483.28,637.7,11.21,0.0445
2023-01-08,store_1,Electronics,Snowy,BOGO,False,18-24,95.0,1383.52,547.35,836.17,14.56,0.0672
2023-01-08,store_1,Clothing,Cloudy,Discount,False,55+,94.0,1234.07,815.28,,13.13,0.0585
2023-01-08,store_1,Groceries,Snowy,BOGO,False,18-24,112.0,1007.58,327.02,680.56,9.0,0.059
2023-01-08,store_1,Home Goods,Rainy,Flash Sale,,55+,108.0,891.95,511.18,380.77,8.26,0.0127
2023-01-08,store_1,Beauty,Sunny,Flash Sale,False,35-44,123.0,1897.3,972.05,925.25,15.43,0.0373
2023-01-08,store_2,Electronics,Rainy,BOGO,False,,115.0,1257.42,50.76,1206.66,10.93,0.0342
2023-01-08,store_2,Clothing,Windy,,False,25-34,107.0,1253.26,733.14,520.12,11.71,0.0511
2023-01-08,store_2,Groceries,Cloudy,BOGO,False,25-34,140.0,1690.52,274.66,1415.86,12.08,0.0457
2023-01-08,store_2,Home Goods,Rainy,,False,25-34,108.0,984.62,473.12,511.5,9.12,0.0442
2023-01-08,store_2,Beauty,Rainy,Seasonal,False,18-24,94.0,1261.84,756.68,505.16,13.42,0.026
2023-01-08,store_3,Electronics,Rainy,Flash Sale,False,55+,95.0,1474.89,1035.55,439.34,15.53,0.0786
2023-01-08,store_3,Clothing,Windy,Flash Sale,False,55+,123.0,1768.64,1540.93,227.71,14.38,0.053
2023-01-08,store_3,Groceries,Windy,BOGO,False,35-44,102.0,1386.0,1100.75,285.25,13.59,-0.0033
2023-01-08,store_3,Home Goods,Rainy,Flash Sale,False,45-54,100.0,1629.53,244.85,1384.68,16.3,0.0769
2023-01-08,store_3,Beauty,Cloudy,BOGO,False,35-44,104.0,1968.17,44.65,1923.52,18.92,0.0294
2023-01-08,store_4,Electronics,Windy,,False,45-54,127.0,1446.86,326.93,1119.93,11.39,0.0332
2023-01-08,store_4,Clothing,Sunny,,False,35-44,118.0,1725.4,497.44,1227.95,14.62,0.0399
2023-01-08,store_4,Groceries,Sunny,,False,55+,131.0,1221.14,439.12,782.01,9.32,0.0365
2023-01-08,store_4,Home Goods,Snowy,Flash Sale,False,18-24,87.0,1302.13,37.33,1264.79,14.97,0.0669
2023-01-08,store_4,Beauty,Snowy,Seasonal,False,35-44,85.0,1129.94,664.27,465.67,13.29,0.0321
2023-01-08,store_5,Electronics,Windy,Flash Sale,False,18-24,105.0,562.31,181.92,380.39,5.36,0.0253
2023-01-08,store_5,Clothing,Snowy,,False,35-44,82.0,1034.54,302.53,732.01,12.62,0.015
2023-01-08,store_5,Groceries,Sunny,Seasonal,False,18-24,133.0,1379.55,241.26,1138.29,10.37,0.03
2023-01-08,store_5,Home Goods,Rainy,Flash Sale,False,55+,110.0,944.51,126.6,817.91,8.59,0.0434
2023-01-08,store_5,Beauty,Windy,Seasonal,False,35-44,,1834.4,1106.07,728.34,14.68,0.0956
2023-01-08,store_6,Electronics,Cloudy,Flash Sale,False,35-44,131.0,1226.16,330.15,896.01,9.36,0.0585
2023-01-08,store_6,Clothing,Windy,,False,35-44,120.0,892.25,306.8,585.45,7.44,0.068
2023-01-08,store_6,Groceries,Sunny,BOGO,False,45-54,135.0,2268.86,409.25,1859.6,16.81,0.0395
2023-01-08,store_6,Home Goods,Cloudy,BOGO,False,55+,106.0,2216.44,523.85,1692.59,20.91,0.0557
2023-01-08,store_6,Beauty,,BOGO,False,25-34,100.0,826.32,118.42,707.9,8.26,0.0882
2023-01-08,store_7,Electronics,Cloudy,BOGO,False,45-54,119.0,1825.02,1331.47,493.55,15.34,0.0166
2023-01-08,store_7,Clothing,Rainy,Seasonal,False,18-24,98.0,1313.87,465.93,847.94,13.41,0.056
2023-01-08,store_7,Groceries,Cloudy,Seasonal,False,35-44,122.0,1192.5,303.52,888.98,9.77,0.0452
2023-01-08,store_7,Home Goods,Rainy,Seasonal,False,45-54,100.0,1026.13,499.44,526.7,10.26,0.0629
2023-01-08,store_7,Beauty,Windy,BOGO,True,35-44,153.0,2089.25,684.5,1404.75,13.66,0.0734
2023-01-08,store_8,Electronics,Rainy,Discount,False,45-54,106.0,2011.82,710.68,1301.14,18.98,0.0801
2023-01-08,store_8,Clothing,Rainy,Discount,False,25-34,107.0,1579.23,171.38,1407.84,14.76,0.0259
2023-01-08,store_8,Groceries,Sunny,BOGO,False,18-24,111.0,2296.21,972.77,1323.43,20.69,0.0295
2023-01-08,store_8,Home Goods,Windy,Seasonal,False,55+,114.0,1928.24,448.24,1480.01,16.91,0.0917
2023-01-08,store_8,Beauty,Sunny,BOGO,False,55+,109.0,1859.21,1063.56,795.65,17.06,0.0964
2023-01-08,store_9,Electronics,Rainy,Seasonal,False,25-34,111.0,1688.37,168.08,1520.29,15.21,0.0683
2023-01-08,store_9,Clothing,Rainy,Seasonal,False,25-34,101.0,1582.54,412.98,1169.56,15.67,0.047
2023-01-08,store_9,Groceries,Snowy,,False,25-34,98.0,810.42,491.32,319.1,8.27,0.0443
2023-01-08,store_9,Home Goods,Snowy,Seasonal,False,45-54,89.0,969.55,611.4,358.15,10.89,0.0074
2023-01-08,store_9,Beauty,Rainy,Seasonal,False,45-54,90.0,951.64,55.27,896.37,10.57,0.0141
2023-01-08,store_10,Electronics,Rainy,BOGO,False,55+,109.0,1272.28,493.12,779.16,11.67,0.0261
2023-01-08,store_10,Clothing,Snowy,Flash Sale,False,45-54,83.0,1035.8,882.83,152.97,12.48,0.0933
2023-01-08,store_10,Groceries,Windy,Seasonal,False,25-34,112.0,1761.02,320.82,1440.2,15.72,0.0528
2023-01-08,store_10,Home Goods,Rainy,Seasonal,False,35-44,87.0,1753.34,1105.41,647.92,20.15,0.0601
2023-01-08,store_10,Beauty,Sunny,Flash Sale,False,55+,142.0,1334.49,663.72,670.77,9.4,0.048
2023-01-09,store_1,Electronics,Sunny,Seasonal,False,35-44,121.0,1742.68,928.13,814.55,14.4,0.0669
2023-01-09,store_1,Clothing,Sunny,Discount,False,55+,113.0,1319.83,140.64,1179.2,11.68,0.0441
2023-01-09,store_1,Groceries,Rainy,,False,25-34,77.0,1153.24,585.77,567.48,14.98,0.0543
2023-01-09,store_1,Home Goods,Snowy,BOGO,False,45-54,74.0,1078.78,710.7,368.07,14.58,
2023-01-09,store_1,Beauty,Sunny,Flash Sale,False,25-34,99.0,1041.1,194.73,846.36,10.52,0.0547
2023-01-09,store_2,Electronics,Snowy,,False,18-24,69.0,656.99,209.91,447.08,9.52,0.0025
2023-01-09,store_2,Clothing,Cloudy,,False,35-44,73.0,745.42,351.2,394.22,10.21,0.0535
2023-01-09,store_2,Groceries,Rainy,Discount,True,45-54,134.0,2379.26,675.7,1703.56,17.76,0.0172
2023-01-09,store_2,Home Goods,,Flash Sale,False,18-24,84.0,502.8,168.92,333.88,5.99,0.0435
2023-01-09,store_2,Beauty,Sunny,,False,25-34,83.0,714.31,318.34,395.98,8.61,0.0624
2023-01-09,store_3,Electronics,,Seasonal,False,,79.0,1117.14,253.58,863.57,14.14,0.043
2023-01-09,store_3,Clothing,Cloudy,Discount,,18-24,96.0,1117.81,634.77,483.05,11.64,0.074
2023-01-09,store_3,Groceries,Rainy,Flash Sale,False,55+,81.0,1094.2,649.68,444.52,13.51,0.0501
2023-01-09,store_3,Home Goods,,,False,45-54,71.0,888.93,89.87,799.06,12.52,0.0729
2023-01-09,store_3,Beauty,Windy,Seasonal,True,55+,130.0,1316.27,114.43,1201.84,10.13,0.0375
2023-01-09,store_4,Electronics,Windy,Discount,False,35-44,88.0,1348.31,314.25,1034.06,15.32,0.042
2023-01-09,store_4,Clothing,Snowy,,False,25-34,66.0,1117.2,255.36,861.85,16.93,0.0428
2023-01-09,store_4,Groceries,Windy,Flash Sale,False,18-24,98.0,1030.75,478.79,551.96,10.52,0.0687
2023-01-09,store_4,Home Goods,Windy,BOGO,False,55+,99.0,1511.24,569.11,942.13,15.27,0.0342
2023-01-09,store_4,Beauty,Windy,Seasonal,False,55+,88.0,828.51,210.87,617.64,9.41,0.0202
2023-01-09,store_5,Electronics,Windy,,False,,88.0,806.16,463.03,343.13,9.16,0.07
2023-01-09,store_5,Clothing,Sunny,Flash Sale,False,35-44,76.0,1356.84,316.92,1039.92,17.85,0.0445
2023-01-09,store_5,Groceries,Sunny,BOGO,False,35-44,106.0,1369.59,624.09,745.5,12.92,0.0161
2023-01-09,store_5,Home Goods,Rainy,,False,35-44,103.0,1011.36,455.61,555.75,9.82,0.0576
2023-01-09,store_5,Beauty,,,False,35-44,76.0,950.14,508.1,442.04,12.5,0.0653
2023-01-09,store_6,Electronics,Rainy,Flash Sale,False,45-54,77.0,1026.5,305.78,720.71,13.33,0.0198
2023-01-09,store_6,Clothing,Rainy,Discount,False,45-54,76.0,1056.22,246.07,810.15,13.9,0.0643
2023-01-09,store_6,Groceries,Sunny,BOGO,False,25-34,99.0,1171.05,396.95,774.1,11.83,0.0291
2023-01-09,store_6,Home Goods,Sunny,BOGO,False,55+,121.0,1607.31,953.46,653.85,13.28,0.0655
2023-01-09,store_6,Beauty,Snowy,Seasonal,False,18-24,66.0,1145.64,929.18,216.47,17.36,0.0459
2023-01-09,store_7,Electronics,Rainy,BOGO,False,18-24,81.0,1080.52,,988.66,13.34,0.0861
2023-01-09,store_7,Clothing,Cloudy,BOGO,False,35-44,99.0,1161.36,809.17,352.18,11.73,0.0304
2023-01-09,store_7,Groceries,Snowy,Flash Sale,False,45-54,82.0,952.16,90.92,861.24,11.61,0.0537
2023-01-09,store_7,Home Goods,Cloudy,Discount,False,45-54,,1391.95,819.47,572.48,16.0,0.0505
2023-01-09,store_7,Beauty,Cloudy,Seasonal,False,18-24,90.0,854.09,152.23,701.86,9.49,0.071
2023-01-09,store_8,Electronics,Snowy,,False,25-34,74.0,751.41,191.73,559.68,10.15,0.078
2023-01-09,store_8,Clothing,Windy,,False,18-24,84.0,1502.35,1206.92,295.44,17.89,0.083
2023-01-09,store_8,Groceries,Cloudy,BOGO,False,55+,71.0,1276.36,533.38,742.98,17.98,0.0218
2023-01-09,store_8,Home Goods,Snowy,Discount,,35-44,58.0,1057.75,600.74,457.01,18.24,0.0648
2023-01-09,store_8,Beauty,Snowy,,False,35-44,61.0,995.72,402.74,592.97,16.32,0.0479
2023-01-09,store_9,Electronics,Windy,Flash Sale,False,18-24,85.0,633.56,216.72,416.84,7.45,0.0801
2023-01-09,store_9,Clothing,Sunny,Flash Sale,False,25-34,,1179.49,222.63,956.86,14.21,0.0216
2023-01-09,store_9,Groceries,Sunny,Discount,False,45-54,93.0,1207.22,668.52,538.7,12.98,0.0235
2023-01-09,store_9,Home Goods,Sunny,Discount,False,35-44,94.0,1381.31,213.47,1167.84,14.69,0.0289
2023-01-09,store_9,Beauty,Cloudy,Flash Sale,False,18-24,93.0,1013.48,230.94,782.54,10.9,0.0406
2023-01-09,store_10,Electronics,Windy,Discount,False,35-44,95.0,1110.0,468.32,641.68,11.68,0.0814
2023-01-09,store_10,Clothing,Cloudy,Flash Sale,False,55+,84.0,1213.14,746.89,466.25,14.44,0.0053
2023-01-09,store_10,Groceries,Rainy,Seasonal,False,35-44,86.0,1344.96,451.69,893.27,15.64,0.0533
2023-01-09,store_10,Home Goods,Cloudy,Discount,False,18-24,110.0,794.12,433.51,360.61,7.22,0.0473
2023-01-09,store_10,Beauty,Rainy,Flash Sale,False,55+,76.0,1228.13,245.61,982.52,16.16,0.0424
2023-01-10,store_1,Electronics,Sunny,BOGO,False,45-54,94.0,1459.04,909.1,549.93,15.52,0.0764
2023-01-10,store_1,Clothing,Rainy,Seasonal,False,45-54,74.0,970.82,486.51,484.31,13.12,0.0737
2023-01-10,store_1,Groceries,Rainy,,False,18-24,80.0,746.61,80.43,666.18,9.33,0.066
2023-01-10,store_1,Home Goods,Snowy,Discount,False,45-54,59.0,791.04,266.43,,13.41,0.0393
2023-01-10,store_1,Beauty,Sunny,BOGO,False,18-24,93.0,,,655.44,15.22,0.0339
2023-01-10,store_2,Electronics,Windy,Seasonal,,35-44,100.0,978.46,170.54,807.92,9.78,0.0765
2023-01-10,store_2,Clothing,Rainy,Discount,False,55+,74.0,1182.72,311.18,871.54,15.98,0.0333
2023-01-10,store_2,Groceries,Rainy,,False,25-34,77.0,632.84,372.51,260.33,8.22,0.0803
2023-01-10,store_2,Home Goods,Rainy,Flash Sale,True,55+,116.0,938.56,405.2,533.36,8.09,0.0614
2023-01-10,store_2,Beauty,Windy,BOGO,False,55+,89.0,1171.11,601.51,569.6,13.16,0.0352
2023-01-10,store_3,Electronics,Rainy,Seasonal,False,18-24,72.0,886.36,649.23,237.13,12.31,
2023-01-10,store_3,Clothing,Cloudy,Flash Sale,False,45-54,88.0,926.89,298.94,627.95,10.53,0.0651
2023-01-10,store_3,Groceries,Windy,Flash Sale,False,55+,88.0,994.11,254.49,739.62,11.3,0.0673
2023-01-10,store_3,Home Goods,Sunny,Discount,False,18-24,101.0,1553.17,464.83,1088.35,15.38,0.0733
2023-01-10,store_3,Beauty,Snowy,Flash Sale,False,35-44,70.0,983.91,133.78,850.14,14.06,0.0868
2023-01-10,store_4,Electronics,Rainy,Seasonal,False,25-34,90.0,1066.93,386.45,680.47,11.85,0.0618
2023-01-10,store_4,Clothing,Rainy,Flash Sale,False,18-24,69.0,1302.06,195.71,1106.34,18.87,0.0751
2023-01-10,store_4,Groceries,Sunny,Seasonal,False,25-34,101.0,1305.72,357.94,947.78,12.93,
2023-01-10,store_4,Home Goods,Rainy,,False,25-34,81.0,884.26,438.6,445.67,10.92,0.0601
2023-01-10,store_4,Beauty,Cloudy,Seasonal,False,18-24,85.0,1157.22,667.27,489.95,13.61,0.0501
2023-01-10,store_5,Electronics,Cloudy,Discount,False,55+,90.0,1634.36,791.56,842.8,18.16,0.0504
2023-01-10,store_5,Clothing,Cloudy,Discount,False,,73.0,802.6,511.17,291.43,10.99,0.0627
2023-01-10,store_5,Groceries,Windy,,,25-34,62.0,716.07,250.69,465.39,11.55,0.0484
2023-01-10,store_5,Home Goods,Windy,Seasonal,False,55+,83.0,684.89,,479.3,8.25,0.0657
2023-01-10,store_5,Beauty,Windy,BOGO,False,55+,79.0,1696.81,631.98,1064.83,21.48,0.027
2023-01-10,store_6,Electronics,Sunny,,False,55+,101.0,1199.2,140.75,1058.45,11.87,0.0346
2023-01-10,store_6,Clothing,Cloudy,Discount,False,45-54,86.0,1910.68,600.05,1310.63,22.22,0.0392
2023-01-10,store_6,Groceries,Windy,,False,55+,97.0,,583.18,267.95,8.77,0.055
2023-01-10,store_6,Home Goods,Cloudy,BOGO,False,45-54,97.0,,205.04,879.53,11.18,0.0385
2023-01-10,store_6,Beauty,Cloudy,Flash Sale,False,18-24,89.0,1081.14,174.47,906.67,12.15,0.0442
2023-01-10,store_7,Electronics,Rainy,Flash Sale,False,45-54,67.0,613.63,202.24,411.39,9.16,0.0652
2023-01-10,store_7,Clothing,Rainy,BOGO,False,,77.0,1235.48,154.19,1081.29,16.05,0.0318
2023-01-10,store_7,Groceries,Cloudy,BOGO,False,25-34,72.0,1091.45,720.82,370.63,15.16,0.0282
2023-01-10,store_7,Home Goods,Cloudy,Seasonal,False,35-44,97.0,949.7,692.51,257.19,9.79,0.0283
2023-01-10,store_7,Beauty,Rainy,Flash Sale,False,45-54,77.0,628.1,322.84,305.26,8.16,0.0373
2023-01-10,store_8,Electronics,Rainy,Discount,False,35-44,,,260.21,710.48,11.42,0.0531
2023-01-10,store_8,Clothing,,Seasonal,False,25-34,73.0,924.15,373.53,550.63,12.66,0.0721
